,currentdate,currenttime,open,high,low,close
398,2024-02-02,09:38:00,46621.05,46623.70,46590.55,46604.65
399,2024-02-02,09:39:00,46608.30,46612.10,46579.10,46590.05
400,2024-02-02,09:40:00,46589.55,46602.75,46588.75,46593.10
401,2024-02-02,09:41:00,46595.20,46603.40,46559.05,46572.10
402,2024-02-02,09:42:00,46573.40,46595.70,46566.60,46589.50
403,2024-02-02,09:43:00,46590.65,46603.15,46576.90,46603.15
404,2024-02-02,09:44:00,46602.15,46614.45,46588.40,46614.45
405,2024-02-02,09:45:00,46606.95,46612.90,46557.10,46559.50
406,2024-02-02,09:46:00,46564.30,46581.95,46544.95,46569.30
407,2024-02-02,09:47:00,46570.60,46585.35,46558.10,46579.35
408,2024-02-02,09:48:00,46580.60,46584.25,46552.40,46557.60
409,2024-02-02,09:49:00,46554.55,46588.85,46540.10,46583.40
410,2024-02-02,09:50:00,46584.40,46595.95,46577.85,46589.45
411,2024-02-02,09:51:00,46591.45,46596.00,46576.60,46588.95
412,2024-02-02,09:52:00,46589.95,46603.70,46586.70,46602.35
413,2024-02-02,09:53:00,46597.55,46624.05,46589.30,46612.90
414,2024-02-02,09:54:00,46620.25,46620.25,46590.20,46608.30
415,2024-02-02,09:55:00,46608.15,46618.55,46596.00,46608.90
416,2024-02-02,09:56:00,46607.70,46609.40,46588.55,46595.05
417,2024-02-02,09:57:00,46593.95,46597.00,46574.80,46580.05
418,2024-02-02,09:58:00,46581.45,46585.80,46564.25,46578.95
419,2024-02-02,09:59:00,46577.50,46596.50,46569.95,46594.85
420,2024-02-02,10:00:00,46589.55,46608.60,46589.55,46600.55
421,2024-02-02,10:01:00,46601.40,46648.85,46598.85,46644.70
422,2024-02-02,10:02:00,46651.40,46651.40,46621.85,46626.50
423,2024-02-02,10:03:00,46624.20,46644.80,46624.20,46639.70
424,2024-02-02,10:04:00,46639.55,46644.00,46633.40,46637.55
425,2024-02-02,10:05:00,46632.15,46653.35,46629.60,46645.90
426,2024-02-02,10:06:00,46647.45,46647.45,46609.85,46617.85
427,2024-02-02,10:07:00,46619.25,46626.75,46609.45,46614.60
428,2024-02-02,10:08:00,46613.25,46624.25,46606.90,46611.20
429,2024-02-02,10:09:00,46615.25,46629.15,46611.90,46623.90
430,2024-02-02,10:10:00,46619.40,46630.55,46610.25,46613.30
431,2024-02-02,10:11:00,46614.45,46620.85,46600.90,46618.20
432,2024-02-02,10:12:00,46613.75,46629.10,46613.75,46623.55
433,2024-02-02,10:13:00,46622.30,46629.30,46599.05,46604.55
434,2024-02-02,10:14:00,46608.95,46614.15,46596.20,46612.00
435,2024-02-02,10:15:00,46611.85,46611.85,46591.45,46594.70
436,2024-02-02,10:16:00,46595.45,46607.60,46589.35,46606.25
437,2024-02-02,10:17:00,46598.80,46602.15,46586.55,46593.25
438,2024-02-02,10:18:00,46592.75,46592.75,46558.50,46558.50
439,2024-02-02,10:19:00,46558.70,46567.20,46535.30,46554.55
440,2024-02-02,10:20:00,46554.65,46572.40,46539.70,46542.80
441,2024-02-02,10:21:00,46543.40,46555.20,46535.40,46547.15
442,2024-02-02,10:22:00,46543.30,46549.80,46499.00,46520.75
443,2024-02-02,10:23:00,46523.65,46539.50,46520.80,46535.40
444,2024-02-02,10:24:00,46534.30,46553.30,46530.35,46540.05
445,2024-02-02,10:25:00,46543.65,46549.00,46526.80,46535.20
446,2024-02-02,10:26:00,46535.10,46563.05,46532.45,46559.85
447,2024-02-02,10:27:00,46561.85,46567.50,46544.00,46550.30
448,2024-02-02,10:28:00,46557.60,46566.40,46548.35,46555.75
449,2024-02-02,10:29:00,46559.55,46578.10,46549.05,46549.05
450,2024-02-02,10:30:00,46554.15,46568.55,46532.65,46532.65
451,2024-02-02,10:31:00,46546.15,46546.15,46524.10,46530.20
452,2024-02-02,10:32:00,46529.70,46533.15,46492.60,46505.30
453,2024-02-02,10:33:00,46510.80,46513.85,46478.20,46501.55
454,2024-02-02,10:34:00,46508.35,46509.25,46494.10,46497.85
455,2024-02-02,10:35:00,46496.55,46506.05,46469.75,46506.05
456,2024-02-02,10:36:00,46501.95,46504.15,46487.40,46500.30
457,2024-02-02,10:37:00,46499.95,46518.15,46498.00,46511.60
458,2024-02-02,10:38:00,46518.30,46518.30,46494.40,46494.70
459,2024-02-02,10:39:00,46498.05,46498.05,46478.30,46482.70
460,2024-02-02,10:40:00,46486.60,46495.95,46467.40,46467.40
461,2024-02-02,10:41:00,46465.20,46474.30,46435.75,46447.20
462,2024-02-02,10:42:00,46449.20,46454.60,46431.40,46448.55
463,2024-02-02,10:43:00,46449.10,46488.05,46448.10,46485.85
464,2024-02-02,10:44:00,46492.00,46500.05,46481.15,46498.45
465,2024-02-02,10:45:00,46498.85,46510.80,46489.10,46500.10
466,2024-02-02,10:46:00,46499.45,46506.30,46484.15,46487.60
467,2024-02-02,10:47:00,46490.05,46494.90,46477.90,46494.90
468,2024-02-02,10:48:00,46491.75,46494.50,46479.75,46486.20
469,2024-02-02,10:49:00,46487.90,46487.90,46471.40,46471.50
470,2024-02-02,10:50:00,46471.65,46482.90,46467.40,46468.10
471,2024-02-02,10:51:00,46472.20,46487.05,46465.15,46485.55
472,2024-02-02,10:52:00,46485.60,46489.90,46474.00,46474.20
473,2024-02-02,10:53:00,46473.35,46487.20,46473.35,46476.55
474,2024-02-02,10:54:00,46480.55,46484.95,46466.25,46479.25
475,2024-02-02,10:55:00,46480.40,46489.40,46463.75,46463.75
476,2024-02-02,10:56:00,46468.95,46477.10,46460.00,46475.30
477,2024-02-02,10:57:00,46476.80,46487.65,46469.45,46482.80
478,2024-02-02,10:58:00,46484.60,46500.80,46481.95,46488.85
479,2024-02-02,10:59:00,46495.70,46495.70,46467.25,46471.95
480,2024-02-02,11:00:00,46473.70,46474.70,46457.30,46457.30
481,2024-02-02,11:01:00,46460.90,46462.70,46440.90,46445.55
482,2024-02-02,11:02:00,46445.10,46464.55,46445.10,46457.20
483,2024-02-02,11:03:00,46458.10,46496.55,46457.95,46496.55
484,2024-02-02,11:04:00,46497.85,46497.85,46471.90,46479.75
485,2024-02-02,11:05:00,46478.50,46481.15,46459.65,46461.15
486,2024-02-02,11:06:00,46465.05,46467.15,46452.45,46457.90
487,2024-02-02,11:07:00,46459.35,46471.45,46451.35,46467.45
488,2024-02-02,11:08:00,46462.15,46469.05,46439.85,46444.00
489,2024-02-02,11:09:00,46440.45,46447.95,46415.45,46441.55
490,2024-02-02,11:10:00,46441.15,46471.05,46440.50,46460.85
491,2024-02-02,11:11:00,46459.65,46467.25,46450.85,46465.45
492,2024-02-02,11:12:00,46457.25,46483.70,46457.25,46478.45
493,2024-02-02,11:13:00,46480.20,46573.50,46480.20,46566.40
494,2024-02-02,11:14:00,46570.35,46606.85,46544.60,46583.00
495,2024-02-02,11:15:00,46577.00,46604.70,46577.00,46598.90
496,2024-02-02,11:16:00,46604.45,46621.00,46580.30,46607.60
497,2024-02-02,11:17:00,46609.75,46626.80,46597.50,46614.45
498,2024-02-02,11:18:00,46621.45,46641.05,46606.40,46636.30
499,2024-02-02,11:19:00,46637.20,46639.15,46602.80,46603.15
500,2024-02-02,11:20:00,46609.80,46622.45,46597.85,46603.50
501,2024-02-02,11:21:00,46604.65,46612.80,46590.45,46603.15
502,2024-02-02,11:22:00,46606.70,46619.65,46590.65,46613.20
503,2024-02-02,11:23:00,46617.90,46620.50,46594.90,46610.20
504,2024-02-02,11:24:00,46609.75,46617.20,46596.90,46610.55
505,2024-02-02,11:25:00,46612.15,46629.75,46597.25,46615.25
506,2024-02-02,11:26:00,46609.80,46614.15,46590.45,46600.60
507,2024-02-02,11:27:00,46597.55,46621.15,46590.65,46621.15
508,2024-02-02,11:28:00,46611.90,46628.35,46608.50,46628.35
509,2024-02-02,11:29:00,46627.10,46644.20,46621.95,46624.25
510,2024-02-02,11:30:00,46629.90,46679.25,46628.80,46679.25
511,2024-02-02,11:31:00,46674.40,46747.10,46673.75,46747.10
512,2024-02-02,11:32:00,46746.75,46752.75,46722.75,46737.95
513,2024-02-02,11:33:00,46744.70,46790.05,46744.70,46775.25
514,2024-02-02,11:34:00,46778.90,46822.80,46768.20,46808.25
515,2024-02-02,11:35:00,46813.40,46825.60,46786.00,46789.75
516,2024-02-02,11:36:00,46786.20,46810.70,46786.20,46802.90
517,2024-02-02,11:37:00,46797.85,46823.35,46793.00,46821.85
518,2024-02-02,11:38:00,46821.20,46849.80,46821.20,46841.45
519,2024-02-02,11:39:00,46845.05,46865.90,46836.30,46853.35
520,2024-02-02,11:40:00,46851.45,46891.10,46850.80,46888.10
521,2024-02-02,11:41:00,46888.90,46892.35,46858.80,46865.90
522,2024-02-02,11:42:00,46865.90,46890.50,46858.80,46864.40
523,2024-02-02,11:43:00,46866.60,46870.70,46808.95,46834.55
524,2024-02-02,11:44:00,46823.40,46840.75,46802.85,46808.25
525,2024-02-02,11:45:00,46813.25,46832.80,46795.20,46796.55
526,2024-02-02,11:46:00,46793.05,46825.05,46781.45,46812.40
527,2024-02-02,11:47:00,46818.10,46839.45,46804.65,46826.30
528,2024-02-02,11:48:00,46829.55,46833.10,46799.15,46817.55
529,2024-02-02,11:49:00,46809.35,46816.20,46778.55,46795.20
530,2024-02-02,11:50:00,46795.50,46813.90,46779.85,46806.20
531,2024-02-02,11:51:00,46811.80,46811.80,46778.70,46797.90
532,2024-02-02,11:52:00,46797.95,46803.80,46774.95,46790.50
533,2024-02-02,11:53:00,46792.70,46793.45,46755.80,46759.50
534,2024-02-02,11:54:00,46763.55,46784.60,46763.55,46778.30
535,2024-02-02,11:55:00,46777.70,46788.30,46769.40,46780.55
536,2024-02-02,11:56:00,46782.15,46802.65,46777.25,46793.55
537,2024-02-02,11:57:00,46802.60,46822.75,46796.75,46818.30
538,2024-02-02,11:58:00,46820.40,46822.70,46798.65,46799.55
539,2024-02-02,11:59:00,46801.45,46818.35,46794.55,46794.55
540,2024-02-02,12:00:00,46799.45,46809.75,46793.10,46802.35
541,2024-02-02,12:01:00,46798.95,46806.25,46792.85,46798.55
542,2024-02-02,12:02:00,46796.65,46809.75,46793.00,46801.90
543,2024-02-02,12:03:00,46801.25,46817.45,46794.40,46808.05
544,2024-02-02,12:04:00,46811.65,46822.40,46801.05,46810.50
545,2024-02-02,12:05:00,46808.65,46814.25,46798.25,46798.35
546,2024-02-02,12:06:00,46800.35,46801.90,46764.95,46764.95
547,2024-02-02,12:07:00,46761.35,46765.80,46735.15,46738.55
548,2024-02-02,12:08:00,46745.15,46768.85,46743.40,46762.30
549,2024-02-02,12:09:00,46762.10,46778.95,46758.85,46761.25
550,2024-02-02,12:10:00,46763.20,46767.10,46753.55,46759.05
551,2024-02-02,12:11:00,46765.30,46770.40,46743.75,46751.80
552,2024-02-02,12:12:00,46754.65,46763.95,46747.35,46753.80
553,2024-02-02,12:13:00,46752.40,46758.85,46739.10,46739.10
554,2024-02-02,12:14:00,46732.45,46753.90,46726.85,46744.50
555,2024-02-02,12:15:00,46743.30,46743.30,46717.80,46728.35
556,2024-02-02,12:16:00,46729.30,46750.90,46721.45,46741.65
557,2024-02-02,12:17:00,46748.75,46748.75,46708.00,46717.40
558,2024-02-02,12:18:00,46719.50,46751.80,46719.50,46736.00
559,2024-02-02,12:19:00,46749.75,46755.30,46734.60,46738.70
560,2024-02-02,12:20:00,46740.00,46744.10,46722.80,46722.80
561,2024-02-02,12:21:00,46725.35,46730.05,46702.85,46714.20
562,2024-02-02,12:22:00,46717.90,46730.45,46705.40,46705.90
563,2024-02-02,12:23:00,46712.75,46723.15,46697.65,46708.55
564,2024-02-02,12:24:00,46717.20,46718.55,46652.35,46652.35
565,2024-02-02,12:25:00,46661.60,46698.30,46646.95,46694.05
566,2024-02-02,12:26:00,46690.75,46695.85,46669.05,46676.90
567,2024-02-02,12:27:00,46677.95,46681.85,46614.30,46648.20
568,2024-02-02,12:28:00,46644.65,46649.20,46561.25,46573.10
569,2024-02-02,12:29:00,46568.30,46568.30,46492.55,46494.40
570,2024-02-02,12:30:00,46497.05,46497.05,46391.75,46430.00
571,2024-02-02,12:31:00,46427.95,46430.95,46308.50,46311.40
572,2024-02-02,12:32:00,46319.20,46422.40,46317.80,46388.00
573,2024-02-02,12:33:00,46395.85,46426.60,46359.95,46426.60
574,2024-02-02,12:34:00,46426.65,46492.75,46417.70,46468.85
575,2024-02-02,12:35:00,46471.15,46471.15,46344.75,46354.50
576,2024-02-02,12:36:00,46355.70,46379.60,46324.85,46379.60
577,2024-02-02,12:37:00,46379.85,46400.35,46350.30,46389.85
578,2024-02-02,12:38:00,46396.15,46441.90,46392.20,46427.25
579,2024-02-02,12:39:00,46430.10,46495.70,46414.85,46492.60
580,2024-02-02,12:40:00,46500.55,46530.80,46465.35,46529.15
581,2024-02-02,12:41:00,46526.45,46526.45,46483.95,46493.25
582,2024-02-02,12:42:00,46498.35,46499.05,46453.35,46497.15
583,2024-02-02,12:43:00,46496.25,46523.55,46491.10,46495.90
584,2024-02-02,12:44:00,46494.00,46536.15,46491.15,46515.55
585,2024-02-02,12:45:00,46518.50,46519.80,46484.85,46484.85
586,2024-02-02,12:46:00,46482.70,46507.40,46465.05,46465.05
587,2024-02-02,12:47:00,46468.45,46477.45,46439.80,46442.20
588,2024-02-02,12:48:00,46443.05,46449.55,46418.40,46426.95
589,2024-02-02,12:49:00,46430.60,46430.90,46391.90,46406.60
590,2024-02-02,12:50:00,46408.75,46417.35,46359.35,46400.45
591,2024-02-02,12:51:00,46396.75,46437.60,46396.75,46430.85
592,2024-02-02,12:52:00,46429.75,46441.75,46410.65,46422.70
593,2024-02-02,12:53:00,46423.00,46451.80,46417.05,46423.25
594,2024-02-02,12:54:00,46423.90,46491.45,46423.90,46449.30
595,2024-02-02,12:55:00,46451.00,46468.30,46437.20,46457.70
596,2024-02-02,12:56:00,46459.60,46473.55,46431.40,46440.60
597,2024-02-02,12:57:00,46442.85,46462.05,46436.05,46457.65
598,2024-02-02,12:58:00,46460.35,46460.35,46426.65,46428.05
599,2024-02-02,12:59:00,46431.00,46437.20,46413.65,46415.30
600,2024-02-02,13:00:00,46410.90,46411.20,46364.35,46404.90
601,2024-02-02,13:01:00,46407.05,46440.10,46407.05,46440.10
602,2024-02-02,13:02:00,46434.75,46455.60,46428.20,46440.55
603,2024-02-02,13:03:00,46445.35,46466.10,46436.85,46462.15
604,2024-02-02,13:04:00,46466.70,46466.70,46438.20,46453.55
605,2024-02-02,13:05:00,46448.35,46456.10,46409.50,46417.80
606,2024-02-02,13:06:00,46413.40,46432.85,46402.70,46426.10
607,2024-02-02,13:07:00,46424.00,46446.45,46415.15,46415.15
608,2024-02-02,13:08:00,46416.35,46423.70,46395.40,46399.40
609,2024-02-02,13:09:00,46397.95,46397.95,46343.75,46349.90
610,2024-02-02,13:10:00,46352.35,46396.70,46352.35,46394.00
611,2024-02-02,13:11:00,46396.25,46397.25,46331.70,46335.15
612,2024-02-02,13:12:00,46344.25,46349.20,46314.65,46339.30
613,2024-02-02,13:13:00,46347.85,46349.60,46280.55,46280.55
614,2024-02-02,13:14:00,46277.75,46290.55,46233.75,46254.70
615,2024-02-02,13:15:00,46252.55,46252.55,46212.65,46239.65
616,2024-02-02,13:16:00,46239.80,46313.90,46235.95,46311.35
617,2024-02-02,13:17:00,46304.10,46332.95,46300.60,46318.45
618,2024-02-02,13:18:00,46313.70,46347.90,46303.20,46341.90
619,2024-02-02,13:19:00,46345.05,46368.55,46323.85,46323.85
620,2024-02-02,13:20:00,46325.95,46325.95,46286.85,46286.85
621,2024-02-02,13:21:00,46293.85,46308.90,46268.75,46274.80
622,2024-02-02,13:22:00,46278.20,46280.70,46242.45,46267.15
623,2024-02-02,13:23:00,46268.40,46287.50,46249.35,46250.75
624,2024-02-02,13:24:00,46252.55,46262.40,46215.35,46215.35
625,2024-02-02,13:25:00,46214.95,46238.70,46168.50,46168.50
626,2024-02-02,13:26:00,46170.65,46251.20,46167.65,46244.60
627,2024-02-02,13:27:00,46244.50,46251.25,46209.50,46230.05
628,2024-02-02,13:28:00,46237.30,46258.00,46223.10,46251.10
629,2024-02-02,13:29:00,46249.60,46265.50,46246.40,46259.15
630,2024-02-02,13:30:00,46255.90,46264.85,46229.60,46230.05
631,2024-02-02,13:31:00,46229.65,46248.45,46164.70,46164.70
632,2024-02-02,13:32:00,46167.20,46183.30,46130.40,46166.70
633,2024-02-02,13:33:00,46161.50,46218.55,46161.50,46214.15
634,2024-02-02,13:34:00,46210.35,46230.70,46208.65,46222.35
635,2024-02-02,13:35:00,46224.35,46260.75,46214.25,46253.15
636,2024-02-02,13:36:00,46253.20,46261.65,46227.35,46244.05
637,2024-02-02,13:37:00,46245.55,46251.95,46227.70,46239.65
638,2024-02-02,13:38:00,46249.15,46279.75,46243.65,46273.65
639,2024-02-02,13:39:00,46274.70,46307.05,46261.95,46307.05
640,2024-02-02,13:40:00,46302.20,46316.20,46243.00,46246.30
641,2024-02-02,13:41:00,46250.75,46252.80,46224.55,46242.50
642,2024-02-02,13:42:00,46245.60,46261.05,46218.00,46218.00
643,2024-02-02,13:43:00,46218.80,46242.05,46202.90,46236.40
644,2024-02-02,13:44:00,46237.05,46237.65,46210.40,46218.60
645,2024-02-02,13:45:00,46224.10,46243.50,46219.75,46237.20
646,2024-02-02,13:46:00,46241.60,46269.10,46236.15,46264.75
647,2024-02-02,13:47:00,46264.20,46270.35,46223.90,46236.10
648,2024-02-02,13:48:00,46237.15,46262.75,46231.35,46255.45
649,2024-02-02,13:49:00,46254.35,46254.35,46199.20,46206.95
650,2024-02-02,13:50:00,46211.90,46217.05,46174.70,46174.70
651,2024-02-02,13:51:00,46180.55,46219.70,46180.55,46216.45
652,2024-02-02,13:52:00,46220.35,46234.20,46210.05,46223.60
653,2024-02-02,13:53:00,46226.75,46254.15,46222.75,46252.85
654,2024-02-02,13:54:00,46255.05,46266.60,46246.70,46256.10
655,2024-02-02,13:55:00,46255.45,46268.85,46247.10,46265.05
656,2024-02-02,13:56:00,46263.15,46274.60,46237.60,46246.55
657,2024-02-02,13:57:00,46246.85,46260.45,46235.55,46255.30
658,2024-02-02,13:58:00,46257.30,46276.45,46255.95,46274.60
659,2024-02-02,13:59:00,46276.05,46276.85,46261.00,46261.00
660,2024-02-02,14:00:00,46258.50,46258.50,46236.20,46243.65
661,2024-02-02,14:01:00,46241.60,46256.45,46219.75,46256.45
662,2024-02-02,14:02:00,46262.65,46296.70,46260.50,46271.10
663,2024-02-02,14:03:00,46268.05,46276.45,46245.00,46253.05
664,2024-02-02,14:04:00,46254.30,46264.60,46224.75,46224.75
665,2024-02-02,14:05:00,46237.65,46264.70,46230.00,46263.30
666,2024-02-02,14:06:00,46267.35,46267.35,46248.95,46257.60
667,2024-02-02,14:07:00,46259.70,46282.65,46257.20,46276.35
668,2024-02-02,14:08:00,46280.50,46286.20,46269.45,46282.80
669,2024-02-02,14:09:00,46285.80,46334.55,46282.50,46327.40
670,2024-02-02,14:10:00,46329.60,46352.35,46298.90,46298.90
671,2024-02-02,14:11:00,46298.55,46310.15,46282.90,46282.90
672,2024-02-02,14:12:00,46280.60,46298.15,46269.90,46286.65
673,2024-02-02,14:13:00,46285.40,46300.25,46277.85,46292.55
674,2024-02-02,14:14:00,46293.25,46311.70,46290.35,46307.85
675,2024-02-02,14:15:00,46309.10,46309.10,46280.25,46285.55
676,2024-02-02,14:16:00,46286.10,46304.60,46275.05,46301.25
677,2024-02-02,14:17:00,46297.50,46327.25,46297.50,46320.60
678,2024-02-02,14:18:00,46321.00,46321.50,46289.85,46289.85
679,2024-02-02,14:19:00,46286.55,46287.85,46269.30,46274.60
680,2024-02-02,14:20:00,46273.65,46279.45,46237.35,46258.25
681,2024-02-02,14:21:00,46264.20,46279.80,46262.50,46262.50
682,2024-02-02,14:22:00,46266.30,46271.80,46248.60,46255.45
683,2024-02-02,14:23:00,46256.00,46278.60,46254.90,46261.95
684,2024-02-02,14:24:00,46265.90,46302.20,46258.40,46298.60
685,2024-02-02,14:25:00,46302.10,46342.90,46296.15,46335.25
686,2024-02-02,14:26:00,46336.05,46336.05,46309.85,46309.85
687,2024-02-02,14:27:00,46311.75,46312.20,46287.00,46289.35
688,2024-02-02,14:28:00,46292.10,46295.30,46271.05,46275.55
689,2024-02-02,14:29:00,46274.75,46274.75,46246.95,46255.55
690,2024-02-02,14:30:00,46256.05,46276.65,46247.90,46267.30
691,2024-02-02,14:31:00,46278.50,46287.40,46256.65,46258.55
692,2024-02-02,14:32:00,46260.70,46260.70,46236.70,46241.95
693,2024-02-02,14:33:00,46243.95,46258.30,46240.75,46245.80
694,2024-02-02,14:34:00,46243.75,46258.60,46227.10,46253.90
695,2024-02-02,14:35:00,46258.20,46263.25,46241.05,46257.80
696,2024-02-02,14:36:00,46258.10,46282.15,46254.35,46282.15
697,2024-02-02,14:37:00,46282.95,46318.80,46281.70,46299.20
698,2024-02-02,14:38:00,46300.10,46300.10,46274.80,46276.10
699,2024-02-02,14:39:00,46278.15,46278.15,46255.50,46263.10
700,2024-02-02,14:40:00,46260.00,46264.15,46249.60,46255.80
701,2024-02-02,14:41:00,46258.95,46283.10,46258.10,46275.30
702,2024-02-02,14:42:00,46276.00,46279.90,46263.20,46277.55
703,2024-02-02,14:43:00,46281.35,46309.10,46278.30,46301.90
704,2024-02-02,14:44:00,46304.30,46317.50,46288.85,46306.30
705,2024-02-02,14:45:00,46304.65,46331.00,46297.45,46302.60
706,2024-02-02,14:46:00,46298.25,46300.80,46265.85,46271.35
707,2024-02-02,14:47:00,46272.30,46287.10,46268.75,46281.75
708,2024-02-02,14:48:00,46285.00,46287.40,46271.05,46277.80
709,2024-02-02,14:49:00,46279.25,46289.90,46263.15,46273.25
710,2024-02-02,14:50:00,46277.80,46286.40,46237.25,46243.25
711,2024-02-02,14:51:00,46247.35,46247.35,46162.10,46162.10
712,2024-02-02,14:52:00,46154.25,46175.70,46111.30,46111.30
713,2024-02-02,14:53:00,46107.80,46135.35,46059.25,46082.05
714,2024-02-02,14:54:00,46069.40,46113.45,46066.95,46108.00
715,2024-02-02,14:55:00,46110.70,46117.35,46080.10,46108.85
716,2024-02-02,14:56:00,46111.10,46131.20,46057.55,46057.55
717,2024-02-02,14:57:00,46058.90,46074.85,46015.90,46021.00
718,2024-02-02,14:58:00,46020.95,46068.90,46014.95,46040.30
719,2024-02-02,14:59:00,46042.70,46081.65,46042.70,46081.65
720,2024-02-02,15:00:00,46078.25,46133.45,46070.60,46092.45
721,2024-02-02,15:01:00,46093.65,46112.20,46077.70,46077.70
722,2024-02-02,15:02:00,46078.10,46087.90,45997.50,46020.05
723,2024-02-02,15:03:00,46018.60,46024.20,45964.40,45972.70
724,2024-02-02,15:04:00,45972.30,46001.10,45941.00,46001.00
725,2024-02-02,15:05:00,46002.50,46014.30,45975.00,46011.65
726,2024-02-02,15:06:00,46011.20,46045.05,46002.25,46028.75
727,2024-02-02,15:07:00,46028.60,46051.65,46026.00,46042.40
728,2024-02-02,15:08:00,46042.70,46045.90,46002.10,46017.35
729,2024-02-02,15:09:00,46017.60,46035.70,46012.35,46012.35
730,2024-02-02,15:10:00,46017.75,46023.35,45996.20,46006.20
731,2024-02-02,15:11:00,46006.80,46031.65,46005.15,46018.55
732,2024-02-02,15:12:00,46016.85,46029.10,45961.85,45961.85
733,2024-02-02,15:13:00,45962.60,45986.15,45957.75,45982.05
734,2024-02-02,15:14:00,45984.45,45998.40,45954.85,45963.80
735,2024-02-02,15:15:00,45962.65,45966.60,45916.35,45945.80
736,2024-02-02,15:16:00,45944.90,45949.85,45928.70,45947.35
737,2024-02-02,15:17:00,45947.60,45963.45,45946.75,45961.00
738,2024-02-02,15:18:00,45961.15,45977.80,45928.70,45948.15
